2591,14.11.21,?,4,12,18,26,33,37
2592,15.11.21,?,3,6,20,30,31,35
2593,16.11.21,?,1,14,16,17,19,26
2594,17.11.21,?,4,1,23,24,28,39
2595,18.11.21,?,3,7,13,27,29,40
2596,19.11.21,?,4,3,15,23,35,44
2597,20.11.21,?,1,3,11,31,34,37
2598,21.11.21,?,2,2,30,38,43,45
2599,22.11.21,?,4,7,9,21,26,38
2600,23.11.21,?,1,15,21,22,23,29
2601,24.11.21,?,2,15,29,31,41,45
2602,25.11.21,?,2,29,31,36,41,42
2603,26.11.21,?,1,1,14,19,25,33
2604,27.11.21,?,1,7,19,26,27,42
2605,28.11.21,?,1,3,14,40,41,43
2606,29.11.21,?,3,4,8,24,25,42
2607,30.11.21,?,1,10,12,27,28,37
2608,01.12.21,?,2,12,26,27,34,37
2609,02.12.21,?,4,11,27,29,32,36
2610,03.12.21,?,1,4,14,16,19,36
2611,04.12.21,?,1,4,5,22,35,36
2612,05.12.21,?,1,10,25,31,34,36
2613,06.12.21,?,3,1,8,17,31,34
2614,07.12.21,?,2,16,17,21,38,44
2615,08.12.21,?,1,4,5,9,12,45
2616,09.12.21,?,2,4,6,20,30,41
2617,10.12.21,?,1,1,7,16,36,37
2618,11.12.21,?,4,3,4,6,18,22
2619,12.12.21,?,2,7,21,22,24,30
2620,13.12.21,?,2,11,21,23,30,32
2621,14.12.21,?,3,2,3,19,32,41
2622,15.12.21,?,1,10,11,23,25,44
2623,16.12.21,?,3,15,17,32,38,44
2624,17.12.21,?,3,27,29,38,39,45
2625,18.12.21,?,2,6,9,19,24,25
2626,19.12.21,?,4,3,16,17,29,31
2627,20.12.21,?,4,6,34,36,38,41
2628,21.12.21,?,2,5,11,14,17,32
2629,22.12.21,?,1,2,7,8,13,23
2630,23.12.21,?,1,4,6,10,36,38
2631,24.12.21,?,3,12,18,28,34,41
2632,25.12.21,?,1,6,9,13,37,43
2633,26.12.21,?,3,10,14,19,28,42
2634,27.12.21,?,4,9,17,27,41,42
2635,28.12.21,?,2,3,15,25,29,35
2636,29.12.21,?,3,5,20,21,25,44
2637,30.12.21,?,2,6,9,16,23,43
2638,31.12.21,?,4,1,7,8,11,23
2639,01.01.22,?,3,2,5,33,37,40
2640,02.01.22,?,2,3,7,26,32,45
2641,03.01.22,?,2,24,28,31,34,41
2642,04.01.22,?,2,10,28,30,37,42
2643,05.01.22,?,3,15,16,26,30,44
2644,06.01.22,?,1,18,19,29,37,39
2645,07.01.22,?,2,18,23,34,35,41
2646,08.01.22,?,3,18,27,31,35,39
2647,09.01.22,?,1,26,32,33,38,43
2648,10.01.22,?,1,5,9,31,36,43
2649,11.01.22,?,1,1,8,9,26,43
2650,12.01.22,?,2,1,5,8,17,45
2651,13.01.22,?,2,19,29,35,40,43
2652,14.01.22,?,3,7,25,36,43,45
2653,15.01.22,?,2,2,16,32,39,40
2654,16.01.22,?,3,23,30,32,42,44
2655,17.01.22,?,1,4,12,15,22,39
2656,18.01.22,?,1,13,21,24,31,39
2657,19.01.22,?,1,23,24,30,32,45
2658,20.01.22,?,3,14,17,30,32,41
2659,21.01.22,?,4,3,34,37,43,44
2660,22.01.22,?,2,5,26,33,36,45
2661,2022-01-23,?,3,19,20,24,33,40
2662,2022-01-24,?,3,11,12,34,36,37
2663,2022-01-25,?,1,2,4,11,43,45
2664,2022-01-26,?,3,5,8,9,20,26
2665,2022-01-27,?,2,6,8,18,21,22
2666,2022-01-28,?,3,1,5,8,13,21
2667,2022-01-29,?,1,1,8,35,37,38
2668,2022-01-30,?,4,11,21,35,41,42
2669,2022-01-31,?,3,16,29,33,36,45
2670,2022-02-01,?,3,3,6,7,20,42
2671,2022-02-02,?,3,2,4,12,27,40
2672,2022-02-03,?,4,2,3,18,35,44
2673,2022-02-04,?,3,4,17,25,31,41
2674,2022-02-05,?,2,2,5,9,35,39
2675,2022-02-06,?,4,9,20,27,38,40
2676,2022-02-07,?,3,14,23,27,31,42
2677,2022-02-08,?,1,1,5,6,14,17
2678,2022-02-09,?,4,8,10,27,31,40
2679,2022-02-10,?,1,8,16,23,31,38
2680,2022-02-11,?,4,1,3,6,30,38
2681,2022-02-12,?,2,6,7,10,29,42
2682,2022-02-13,?,3,17,20,38,39,41
2683,2022-02-14,?,2,3,13,25,31,38
2684,2022-02-15,?,2,11,15,17,18,26
2685,2022-02-16,?,3,12,17,25,28,38
2686,2022-02-17,?,1,4,6,24,28,38
2687,2022-02-18,?,1,15,29,31,35,37
2688,2022-02-19,?,2,26,29,33,34,38
2689,2022-02-20,?,2,8,11,15,20,39
2690,2022-02-21,?,4,1,6,9,17,32
2691,2022-02-22,?,2,1,2,11,28,32
2692,2022-02-23,?,2,6,11,38,44,45
2693,2022-02-24,?,1,6,15,18,23,40
2694,2022-02-25,?,1,2,8,24,26,37
2695,2022-02-26,?,3,8,18,20,27,42
2696,2022-02-27,?,1,7,24,25,32,35
2697,2022-02-28,?,1,22,24,27,31,39
2698,2022-03-01,?,1,4,25,33,35,37
2699,2022-03-02,?,1,6,17,22,27,30
2700,2022-03-03,?,1,4,11,13,16,23
2701,2022-03-04,?,1,3,9,36,41,42
2702,2022-03-05,?,1,3,14,17,18,30
2703,2022-03-06,?,1,19,27,30,34,38
2704,2022-03-07,?,1,3,29,30,36,37
2705,2022-03-08,?,1,3,5,19,34,42
2706,2022-03-09,?,1,7,17,37,44,45
2707,2022-03-10,?,1,3,4,10,23,25
2708,2022-03-11,?,1,1,13,39,42,44
2709,2022-03-12,?,1,10,16,32,33,40
2710,2022-03-13,?,1,6,12,14,19,40
2711,2022-03-14,?,1,11,16,23,26,30
2712,2022-03-15,?,1,10,26,40,41,43
2713,2022-03-16,?,1,19,23,25,29,43
2714,2022-03-17,?,3,7,10,13,36,40
2715,2022-03-18,?,1,13,23,30,34,39
2716,2022-03-19,?,2,3,5,7,39,45
2717,2022-03-20,?,1,18,23,26,33,34
2718,2022-03-21,?,2,2,24,28,34,39
2719,2022-03-22,?,1,8,9,13,14,24
2720,2022-03-23,?,4,16,18,22,29,40
2721,2022-03-24,?,2,5,10,19,26,37
2722,2022-03-25,?,4,2,9,10,26,29
2723,2022-03-26,?,2,3,14,17,43,45
2724,2022-03-27,?,1,5,8,16,21,30
2725,2022-03-28,?,2,6,9,20,25,41
2726,2022-03-29,?,2,11,14,24,31,41
2727,2022-03-30,?,2,1,4,26,38,45
2728,2022-03-31,?,1,5,9,10,12,40
2729,2022-04-01,?,1,7,8,13,23,38
2730,2022-04-02,?,1,5,10,34,36,45
2731,2022-04-03,?,4,9,20,25,28,40
2732,2022-04-04,?,4,9,12,15,25,42
2733,2022-04-05,?,2,5,6,21,30,34
2734,2022-04-06,?,3,8,27,38,44,45
2735,2022-04-07,?,4,6,14,18,22,23
2736,2022-04-08,?,2,7,17,24,34,37
2737,2022-04-09,?,1,4,6,12,18,45
2738,2022-04-10,?,4,8,12,18,20,42
2739,2022-04-11,?,4,12,25,31,32,36
2740,2022-04-12,?,3,1,27,37,39,40
2741,2022-04-13,?,1,13,15,26,29,31
2742,2022-04-14,?,1,2,12,17,18,45
2743,2022-04-15,?,1,2,16,29,32,38
2744,2022-04-16,?,2,15,25,27,28,36
2745,2022-04-17,?,3,27,28,31,35,39
2746,2022-04-18,?,4,16,26,31,35,42
2747,2022-04-19,?,3,8,19,22,33,34
2748,2022-04-20,?,4,5,37,38,39,45
2749,2022-04-21,?,3,9,12,13,14,18
2750,2022-04-22,?,1,3,7,10,27,42
2751,2022-04-23,?,2,3,4,25,26,41
2752,2022-04-24,?,3,4,18,22,29,31
2753,2022-04-25,?,1,13,14,25,29,37
2754,2022-04-26,?,4,2,8,13,31,42
2755,2022-04-27,?,1,9,13,17,19,42
2756,2022-04-28,?,2,1,20,27,28,38
2757,2022-04-29,?,4,4,22,23,32,42
2758,2022-04-30,?,1,2,8,14,26,41
2759,2022-05-01,?,4,12,15,24,30,41
2760,2022-05-02,?,3,5,8,16,42,44
2761,2022-05-03,?,2,10,29,34,37,42
2762,2022-05-04,?,3,16,19,24,31,42
2763,2022-05-05,?,2,1,8,12,36,43
2764,2022-05-06,?,4,7,22,35,41,42
2765,2022-05-07,?,3,4,7,32,37,44
2766,2022-05-08,?,3,9,17,32,40,42
2767,2022-05-09,?,1,7,22,24,42,44
2768,2022-05-10,?,2,10,19,26,29,43
2769,2022-05-11,?,4,9,17,21,42,43
2770,2022-05-12,?,1,35,38,42,44,45
2771,2022-05-13,?,4,12,13,15,23,27
2772,2022-05-14,?,1,21,24,37,40,45
2773,2022-05-15,?,1,6,8,13,21,32
2774,2022-05-16,?,3,8,12,32,34,44
2775,2022-05-17,?,2,11,18,35,41,43
2776,2022-05-18,?,3,15,18,21,28,29
2777,2022-05-19,?,4,6,8,27,37,40
2778,2022-05-20,?,1,5,11,22,27,44
2779,2022-05-21,?,4,5,7,8,23,32
2780,2022-05-22,?,3,10,11,14,19,20
2781,2022-05-23,?,2,2,7,21,22,24
2782,2022-05-24,?,3,2,9,14,23,37
2783,2022-05-25,?,2,7,13,36,42,43
2784,2022-05-26,?,2,3,13,16,17,38
2785,2022-05-27,b,4,4,6,18,19,21
2786,2022-05-28,b,4,2,21,25,36,44
2787,2022-05-29,a,1,3,4,26,29,35
2788,2022-05-30,a,3,5,20,36,38,43
2789,2022-05-31,a,2,5,8,24,38,44
2790,2022-06-01,b,1,4,7,18,26,33
2791,2022-06-02,a,3,12,13,21,32,41
2792,2022-06-03,b,3,3,18,34,41,44
2793,2022-06-04,b,1,5,19,21,42,44
2794,2022-06-05,a,2,5,9,24,33,37
2795,2022-06-06,a,1,6,13,18,32,34
2796,2022-06-07,b,3,5,17,24,26,28
