7261,2021-02-25,?,4,4,6,14,17,19,21,24,33,37,39,45,47,49,52,58,61,64,73,77,79
7262,2021-02-26,?,2,6,7,8,12,19,20,24,26,29,36,38,39,40,47,50,56,60,71,74,78
7263,2021-02-27,?,2,1,5,12,17,19,23,27,37,38,46,52,61,63,67,70,71,72,73,74,80
7264,2021-02-28,?,1,1,8,10,17,20,23,27,30,34,36,40,48,49,60,61,62,67,70,77,79
7265,2021-03-01,?,1,2,7,12,15,19,24,26,38,45,49,52,57,58,59,63,64,65,66,70,74
7266,2021-03-02,?,2,4,10,11,21,23,25,28,32,34,36,39,40,43,49,53,59,62,65,67,74
7267,2021-03-03,?,3,1,6,7,14,19,20,25,28,34,40,43,47,53,56,62,65,73,78,79,80
7268,2021-03-04,?,2,9,16,20,24,25,29,33,34,38,40,47,63,64,68,69,72,73,74,79,80
7269,2021-03-05,?,4,1,2,3,6,11,17,30,31,34,47,50,53,59,61,64,65,73,77,78,79
7270,2021-03-06,?,1,1,5,6,7,9,11,24,25,29,35,37,38,46,48,64,66,70,71,75,77
7271,2021-03-07,?,4,1,5,6,7,9,23,24,30,35,36,39,46,48,49,50,51,52,65,75,80
7272,2021-03-08,?,1,4,8,12,16,17,20,29,33,34,38,49,51,52,61,64,66,70,71,75,80
7273,2021-03-09,?,2,6,8,9,11,22,24,28,29,34,45,48,53,55,59,62,63,69,73,75,77
7274,2021-03-10,?,1,8,10,15,18,20,23,26,27,31,41,42,44,48,54,61,66,69,70,71,72
7275,2021-03-11,?,4,2,4,5,9,14,16,18,33,37,43,44,45,46,47,48,52,61,64,69,78
7276,2021-03-12,?,1,1,2,4,7,15,19,22,23,25,32,43,52,53,55,62,64,67,69,72,78
7277,2021-03-13,?,2,8,9,11,16,18,19,23,26,32,37,38,46,47,50,52,53,55,72,75,76
7278,2021-03-14,?,2,4,5,7,12,13,22,23,26,27,28,34,41,47,49,63,66,69,75,76,79
7279,2021-03-15,?,2,9,10,11,13,16,24,28,37,38,40,46,57,58,63,67,71,72,73,74,80
7280,2021-03-16,?,1,4,16,19,22,25,26,27,32,33,36,39,42,47,49,50,59,65,67,68,78
7281,2021-03-17,?,2,1,2,4,8,19,21,23,28,30,34,37,42,43,51,59,60,64,72,74,76
7282,2021-03-18,?,4,2,4,5,12,14,18,21,22,26,27,28,34,36,50,58,60,64,65,74,79
7283,2021-03-19,?,1,5,6,13,16,20,22,23,29,30,31,36,43,48,50,53,62,67,71,73,75
7284,2021-03-20,?,3,2,10,18,21,24,25,27,31,34,38,43,49,52,53,56,61,63,66,67,69
7285,2021-03-21,?,1,2,4,8,12,13,15,27,33,36,39,46,48,52,53,54,59,66,69,71,75
7286,2021-03-22,?,2,3,12,13,14,24,25,26,33,36,42,43,46,48,51,55,56,64,65,69,77
7287,2021-03-23,?,1,15,18,22,25,28,35,36,41,47,48,55,56,57,65,67,70,71,72,75,77
7288,2021-03-24,?,4,4,5,30,33,35,38,41,42,43,45,49,51,57,58,60,64,67,68,73,80
7289,2021-03-25,?,1,3,7,14,16,18,24,27,31,32,36,48,50,55,59,60,65,66,71,77,80
7290,2021-03-26,?,4,6,7,8,10,11,20,23,25,35,38,42,43,44,46,51,60,65,69,71,73
7291,2021-03-27,?,4,11,13,14,26,29,34,36,38,40,41,44,46,49,53,55,59,62,64,68,78
7292,2021-03-28,?,2,2,4,9,14,17,21,23,32,34,44,49,51,52,54,58,68,69,76,77,80
7293,2021-03-29,?,1,1,3,5,7,8,11,14,21,27,34,35,41,43,46,50,53,57,59,62,72
7294,2021-03-30,?,1,12,14,16,18,23,24,31,32,37,42,44,47,51,52,57,59,69,70,71,75
7295,2021-03-31,?,4,6,9,10,16,20,21,24,26,28,35,38,51,53,56,59,66,67,70,78,80
7296,2021-04-01,?,2,6,8,13,14,15,17,18,20,24,25,38,43,46,57,62,66,70,72,74,75
7297,2021-04-02,?,3,2,4,6,7,10,15,16,17,23,27,28,41,43,45,49,52,57,72,73,78
7298,2021-04-03,?,2,1,2,3,7,12,14,18,19,22,23,29,37,39,45,50,54,59,64,73,76
7299,2021-04-04,?,1,3,5,6,10,13,22,30,37,45,47,51,52,63,64,65,66,71,75,76,78
7300,2021-04-05,?,4,3,4,5,6,8,12,16,17,18,20,28,32,43,50,51,55,65,72,74,80
7301,2021-04-06,?,2,1,22,26,30,33,35,46,49,50,51,52,55,56,59,60,67,71,74,77,80
7302,2021-04-07,?,4,4,5,12,14,15,18,19,24,32,39,48,49,51,53,54,56,59,61,67,73
7303,2021-04-08,?,1,2,7,8,15,19,23,25,27,29,30,34,42,49,53,58,59,61,63,66,76
7304,2021-04-09,?,1,1,3,6,15,17,18,21,28,41,42,45,51,54,55,57,59,62,69,71,75
7305,2021-04-10,?,4,4,5,17,18,22,28,44,51,56,59,61,65,67,68,69,72,73,76,77,79
7306,2021-04-11,?,3,4,18,26,27,29,33,37,42,49,53,54,55,58,59,60,66,68,70,75,77
7307,2021-04-12,?,4,10,11,13,16,19,21,29,31,32,34,35,37,41,46,49,52,55,56,62,73
7308,2021-04-13,?,2,8,12,14,16,24,27,29,33,41,44,45,51,58,59,60,62,64,74,77,79
7309,2021-04-14,?,2,1,7,8,9,12,17,24,30,32,33,34,37,42,45,46,47,52,64,75,79
7310,2021-04-15,?,3,9,12,15,22,25,34,35,36,44,46,48,53,57,64,65,66,70,75,79,80
7311,2021-04-16,?,1,3,4,9,11,20,25,26,30,32,40,42,43,47,50,54,58,72,74,79,80
7312,2021-04-17,?,4,3,6,8,10,15,24,26,30,31,37,41,43,44,49,56,58,63,66,74,76
7313,2021-04-18,?,4,3,4,5,15,18,19,20,21,30,38,40,42,48,54,62,69,70,74,77,79
7314,2021-04-19,?,1,3,5,6,25,26,28,29,40,42,50,57,60,65,66,69,70,72,73,75,79
7315,2021-04-20,?,2,2,9,16,17,22,24,25,26,28,29,30,32,34,41,43,44,57,68,69,79
7316,2021-04-21,?,3,3,6,11,21,22,28,30,34,37,41,47,48,51,53,54,60,69,71,72,77
7317,2021-04-22,?,2,6,8,10,13,17,22,29,41,46,47,48,52,54,55,57,60,62,63,69,77
7318,2021-04-23,?,3,3,11,20,21,23,35,44,47,49,53,54,57,59,68,69,70,72,75,76,80
7319,2021-04-24,?,2,5,8,13,14,17,21,22,25,27,38,40,45,49,52,53,59,61,64,65,73
7320,2021-04-25,?,3,1,3,5,8,13,14,15,23,25,27,33,35,45,46,47,57,58,62,73,79
7321,2021-04-26,?,2,9,13,16,18,19,20,22,25,26,28,33,40,46,47,50,52,53,67,75,76
7322,2021-04-27,?,3,2,3,11,12,19,22,25,27,45,49,53,55,56,58,60,62,73,75,77,80
7323,2021-04-28,?,3,3,5,13,15,17,24,27,28,29,30,35,47,48,49,51,52,59,67,74,78
7324,2021-04-29,?,4,1,3,7,17,19,21,22,24,40,52,55,60,62,65,66,68,70,74,75,80
7325,2021-04-30,?,3,1,2,4,8,16,27,32,40,41,44,47,48,56,57,65,66,68,69,70,72
7326,2021-05-01,?,4,3,10,15,16,17,26,27,29,38,40,42,43,45,47,50,55,65,72,75,77
7327,2021-05-02,?,2,6,11,16,24,29,30,33,35,36,46,50,55,59,61,68,70,71,74,77,78
7328,2021-05-03,?,4,2,13,14,17,21,30,34,40,42,49,53,55,56,57,58,59,61,78,79,80
7329,2021-05-04,?,1,4,7,20,24,25,27,29,30,33,37,40,43,45,50,58,59,60,62,67,74
7330,2021-05-05,?,4,4,5,7,8,13,17,21,22,27,28,30,32,42,45,50,64,73,78,79,80
7331,2021-05-06,?,1,3,10,15,23,24,25,26,32,40,41,43,48,55,57,60,62,70,72,78,80
7332,2021-05-07,?,2,5,15,17,19,20,21,25,28,29,33,34,39,46,53,60,71,72,74,76,80
7333,2021-05-08,?,4,10,15,19,28,34,35,40,42,48,51,52,55,56,58,66,67,68,70,78,80
7334,2021-05-09,?,2,2,4,8,9,12,19,21,22,24,27,28,32,41,42,55,66,69,75,78,79
7335,2021-05-10,?,2,11,15,21,22,25,31,39,42,43,45,49,51,52,58,60,66,69,74,76,80
7336,2021-05-11,?,1,1,8,12,13,19,28,29,31,37,38,41,45,46,48,55,64,66,73,74,79
7337,2021-05-12,?,2,6,13,21,22,23,26,29,30,40,42,44,47,49,52,53,58,65,66,67,76
7338,2021-05-13,?,3,6,7,9,11,24,25,28,29,33,36,43,44,45,49,54,59,60,64,65,80
7339,2021-05-14,?,4,1,2,12,16,17,19,22,33,41,49,50,55,60,62,63,64,67,69,73,78
7340,2021-05-15,?,1,1,2,6,8,9,21,22,25,30,32,34,44,48,57,59,62,66,69,73,78
7341,2021-05-16,?,4,1,7,9,15,19,22,23,27,28,34,36,42,48,50,53,55,60,62,64,71
7342,2021-05-17,?,2,2,9,19,22,25,28,30,31,33,34,35,36,61,64,66,68,71,76,77,79
7343,2021-05-18,?,2,2,8,12,14,20,29,31,39,42,44,48,53,55,58,61,69,70,73,79,80
7344,2021-05-19,?,3,3,16,17,25,26,28,30,31,39,41,44,49,51,59,65,69,70,74,77,80
7345,2021-05-20,?,2,4,7,14,16,27,28,31,39,41,43,46,51,53,54,56,57,58,63,66,73
7346,2021-05-21,?,3,1,9,15,23,24,26,28,34,36,37,39,43,45,47,57,59,66,68,78,79
7347,2021-05-22,?,3,3,4,7,10,12,18,28,30,34,36,41,44,46,60,61,63,64,67,72,76
7348,2021-05-23,?,3,1,2,3,6,8,10,14,18,20,24,30,36,41,46,49,50,52,54,60,67
7349,2021-05-24,?,2,1,4,5,12,13,22,28,29,32,35,36,37,43,56,59,65,67,69,75,77
7350,2021-05-25,?,2,1,3,6,13,14,16,22,23,24,35,54,56,57,60,62,65,71,73,75,78
7351,2021-05-26,?,1,1,7,10,11,12,14,22,29,32,33,34,38,39,40,46,54,57,66,72,78
7352,2021-05-27,?,3,2,5,7,8,10,21,22,26,29,30,34,36,38,39,45,52,58,73,74,75
7353,2021-05-28,?,2,8,9,17,20,21,30,39,51,55,56,58,59,62,63,65,67,68,73,75,76
7354,2021-05-29,?,2,2,9,10,13,14,15,16,17,22,24,27,28,30,32,40,44,51,65,77,79
7355,2021-05-30,?,4,5,15,29,31,36,38,39,48,49,50,52,58,60,61,63,65,68,73,75,77
7356,2021-05-31,?,1,2,5,11,13,14,18,23,27,35,36,38,41,45,47,49,56,58,64,67,78
7357,2021-06-01,?,2,3,8,11,16,17,21,26,31,36,44,48,49,50,54,57,63,70,75,76,79
7358,2021-06-02,?,4,4,5,6,11,14,16,19,20,25,30,36,38,44,46,64,65,69,73,75,76
7359,2021-06-03,?,2,2,4,5,11,13,18,29,30,34,43,45,55,57,59,61,67,68,70,72,80
7360,2021-06-04,?,2,1,3,4,5,6,11,22,28,34,39,41,44,47,49,52,53,56,60,69,74
7361,2021-06-05,?,1,5,9,11,12,20,24,25,29,36,41,52,58,62,65,66,67,70,72,76,80
7362,2021-06-06,?,1,1,6,12,15,19,26,28,35,43,44,47,48,51,55,62,65,66,68,71,75
7363,2021-06-07,?,4,5,7,13,14,16,21,25,30,39,40,48,52,55,61,63,65,71,73,74,76
7364,2021-06-08,?,3,1,6,7,8,11,12,13,15,19,22,24,28,37,40,41,51,60,64,72,75
7365,2021-06-09,?,3,4,5,8,10,16,17,19,23,31,42,43,47,54,55,56,64,65,75,79,80
7366,2021-06-10,?,1,2,5,7,16,20,25,26,27,31,34,39,40,48,50,58,59,68,69,73,80
7367,2021-06-11,?,1,3,10,11,16,20,21,22,23,25,30,32,46,51,58,61,65,67,71,76,77
7368,2021-06-12,?,4,8,16,22,35,38,40,41,42,44,46,48,51,54,56,57,59,60,68,75,79
7369,2021-06-13,?,4,3,9,14,18,26,33,44,46,53,58,61,63,64,67,69,70,72,73,75,78
7370,2021-06-14,?,2,2,5,6,11,14,15,17,18,28,30,40,41,50,57,63,66,67,74,76,78
7371,2021-06-15,?,3,1,5,12,15,17,20,21,23,40,49,51,61,64,68,69,76,77,78,79,80
7372,2021-06-16,?,3,1,7,10,18,19,23,33,35,36,39,41,43,45,46,53,60,66,69,70,78
7373,2021-06-17,?,4,1,3,11,22,30,31,36,37,40,44,46,49,51,54,56,62,68,69,70,75
7374,2021-06-18,?,3,7,22,24,25,27,28,29,30,32,44,46,47,58,61,62,73,74,77,79,80
7375,2021-06-19,?,2,3,6,8,11,16,19,22,30,34,43,49,51,59,60,65,66,69,71,76,77
7376,2021-06-20,?,4,4,11,12,13,16,17,21,24,33,37,39,44,48,51,54,70,72,73,76,77
7377,2021-06-21,?,1,3,6,8,9,20,21,25,26,27,34,37,51,54,63,64,67,68,71,77,78
7378,2021-06-22,?,2,1,2,5,6,7,20,21,23,25,26,28,48,49,55,60,64,65,74,76,77
7379,2021-06-23,?,1,3,12,17,20,22,30,31,34,37,40,41,49,50,51,55,58,61,66,79,80
7380,2021-06-24,?,3,1,2,3,4,8,16,25,29,37,38,39,40,42,48,50,64,67,69,72,75
7381,2021-06-25,?,2,2,3,5,8,12,16,27,29,31,32,35,37,40,45,49,53,55,68,71,80
7382,2021-06-26,?,2,1,4,7,12,14,18,21,22,24,28,35,38,41,53,57,58,66,67,68,77
7383,2021-06-27,?,3,2,4,7,9,12,22,25,30,35,38,42,45,50,54,58,59,73,75,79,80
7384,2021-06-28,?,4,3,11,12,13,14,17,18,20,25,26,28,29,31,37,51,55,67,68,70,75
7385,2021-06-29,?,2,1,6,11,14,18,21,27,29,38,39,44,45,50,51,54,65,69,72,75,76
7386,2021-06-30,?,2,1,3,6,9,12,17,23,25,42,57,60,61,62,66,69,71,75,76,77,80
7387,2021-07-01,?,1,7,8,9,17,22,24,26,28,32,37,41,51,58,63,65,67,70,73,75,76
7388,2021-07-02,?,4,6,7,9,14,16,20,25,28,30,31,34,42,46,48,66,67,70,71,73,78
7389,2021-07-03,?,4,6,8,14,15,16,17,25,30,39,41,49,51,55,60,61,63,65,68,71,74
7390,2021-07-04,?,1,2,5,9,10,15,19,21,22,23,26,29,33,39,48,54,58,59,62,65,68
7391,2021-07-05,?,1,9,10,16,17,27,29,33,37,44,48,49,50,54,63,70,71,72,73,78,79
7392,2021-07-06,?,2,3,7,12,13,17,19,23,31,33,35,40,45,52,53,54,60,63,67,70,76
7393,2021-07-07,?,1,4,5,13,16,18,23,26,31,35,37,41,47,62,63,64,67,72,73,74,78
7394,2021-07-08,?,1,1,15,16,23,27,29,46,52,57,59,60,63,64,65,66,67,68,72,76,78
7395,2021-07-09,?,3,2,11,14,15,18,19,28,30,32,33,34,39,46,54,64,65,66,67,70,79
7396,2021-07-10,?,1,1,6,11,18,19,21,25,27,34,42,46,49,51,57,58,65,72,75,77,78
7397,2021-07-11,?,2,1,16,17,18,19,25,31,33,36,41,46,48,51,57,61,62,68,71,74,79
7398,2021-07-12,?,2,2,4,8,17,22,27,28,31,32,36,39,41,48,51,56,59,63,66,68,70
7399,2021-07-13,?,1,4,11,18,19,20,25,33,35,36,50,54,55,59,63,68,69,70,71,76,80
7400,2021-07-14,?,2,7,9,12,16,21,27,36,37,40,44,46,47,48,57,62,67,68,71,75,80
7401,2021-07-15,?,4,8,9,15,22,28,30,33,34,40,44,47,53,55,63,65,66,73,75,77,78
7402,2021-07-16,?,2,5,9,11,14,20,21,31,34,38,43,44,50,54,56,57,62,63,65,72,80
7403,2021-07-17,?,1,1,2,5,8,14,18,22,24,31,32,33,40,43,49,50,52,61,63,74,78
7404,2021-07-18,?,1,2,12,13,16,22,23,27,40,42,43,45,49,52,53,56,59,62,70,72,76
7405,2021-07-19,?,4,6,16,20,24,25,28,29,30,31,32,44,54,58,59,63,65,69,74,76,78
7406,2021-07-20,?,4,4,8,13,16,19,22,23,24,25,31,42,46,49,50,51,57,58,61,67,72
7407,2021-07-21,?,3,3,6,7,9,10,13,16,18,19,25,29,35,41,45,46,58,70,71,75,76
7408,2021-07-22,?,1,6,8,9,14,20,27,30,32,33,41,45,48,51,55,56,63,66,70,74,76
7409,2021-07-23,?,2,2,3,4,9,14,20,25,29,34,38,40,45,46,51,52,56,58,60,73,76
7410,2021-07-24,?,2,5,8,9,10,12,14,16,22,25,34,37,39,40,42,47,50,52,69,71,76
7411,2021-07-25,?,4,2,3,7,12,14,15,16,17,24,27,37,38,39,42,45,51,59,71,77,78
7412,2021-07-26,?,3,8,16,18,19,20,22,23,26,30,34,43,54,55,56,60,62,64,68,77,80
7413,2021-07-27,?,2,10,13,29,30,34,40,42,47,49,51,52,56,58,62,63,67,69,73,76,79
7414,2021-07-28,?,3,3,17,30,33,38,41,44,47,48,51,56,58,62,64,68,71,72,74,77,79
7415,2021-07-29,?,3,8,9,10,16,17,23,24,26,27,30,32,33,48,50,53,54,60,68,71,80
7416,2021-07-30,?,1,3,6,7,14,20,21,25,30,45,50,51,57,58,60,62,64,66,67,71,78
7417,2021-07-31,?,4,2,4,9,10,18,24,30,35,42,44,47,50,51,52,55,56,60,69,74,75
7418,2021-08-01,?,1,1,3,4,10,11,16,18,29,32,34,37,40,55,57,59,61,63,64,76,77
7419,2021-08-02,?,2,3,4,8,10,14,15,19,28,37,38,44,48,56,62,64,66,68,74,75,77
7420,2021-08-03,?,2,6,9,10,19,25,28,36,37,40,51,52,55,63,64,65,68,70,75,76,80
7421,2021-08-04,?,4,4,11,20,23,26,30,32,33,37,44,45,52,55,59,62,67,69,70,74,77
7422,2021-08-05,?,1,4,6,16,26,27,35,37,44,45,48,49,53,55,57,59,61,62,64,65,66
7423,2021-08-06,?,4,9,10,11,13,14,17,23,32,33,39,43,44,47,48,50,56,62,68,72,78
7424,2021-08-07,?,1,2,6,8,9,15,20,22,30,32,35,37,40,41,48,52,56,66,71,73,76
7425,2021-08-08,?,2,1,4,10,14,19,26,27,30,45,46,58,59,61,63,64,67,68,70,74,80
7426,2021-08-09,?,4,2,3,7,9,15,19,22,25,31,34,38,39,41,42,48,60,69,74,76,80
7427,2021-08-10,?,4,2,5,11,14,18,22,29,32,34,44,46,51,59,60,61,62,63,64,65,69
7428,2021-08-11,?,3,1,7,12,20,23,26,27,32,36,38,40,48,58,62,65,67,70,73,74,76
7429,2021-08-12,?,1,1,6,7,11,19,26,31,33,39,42,47,49,53,55,57,65,66,69,70,71
7430,2021-08-13,?,1,7,9,17,20,21,36,38,39,41,42,46,47,51,55,56,59,67,70,79,80
7431,2021-08-14,?,4,5,7,11,13,15,19,20,25,27,28,29,37,41,42,45,47,51,53,55,72
7432,2021-08-15,?,1,1,3,5,9,14,17,19,21,22,27,31,35,40,42,46,53,57,58,72,75
7433,2021-08-16,?,4,2,3,10,12,14,17,18,20,26,35,38,42,45,47,53,54,67,73,78,79
7434,2021-08-17,?,3,1,2,3,4,6,7,23,27,29,32,35,37,48,50,52,55,61,68,71,79
7435,2021-08-18,?,4,1,2,6,25,26,31,35,36,37,45,50,51,52,55,56,66,69,70,71,80
7436,2021-08-19,?,2,6,12,13,18,21,25,33,34,35,38,41,42,47,55,56,62,65,70,77,79
7437,2021-08-20,?,2,6,8,10,12,13,20,27,29,31,35,40,41,42,46,48,57,61,63,65,72
7438,2021-08-21,?,2,2,6,10,13,17,18,26,37,38,47,48,49,51,53,62,70,72,73,74,77
7439,2021-08-22,?,3,1,2,9,11,16,18,28,36,40,41,43,45,49,51,55,61,64,72,77,80
7440,2021-08-23,?,3,4,5,6,8,14,15,16,17,24,26,34,35,40,42,47,52,56,67,69,75
7441,2021-08-24,?,3,1,4,8,18,19,27,37,38,39,43,44,45,48,52,53,56,58,64,66,73
7442,2021-08-25,?,2,1,3,7,14,19,21,25,28,31,32,41,44,48,52,53,63,66,70,77,80
7443,2021-08-26,?,3,1,2,3,9,13,17,29,30,36,50,52,64,65,66,67,70,72,74,76,77
7444,2021-08-27,?,3,2,3,5,6,13,14,17,22,25,35,37,42,43,53,55,56,59,72,73,78
7445,2021-08-28,?,1,1,10,17,18,24,29,35,36,41,43,47,51,54,55,60,69,72,74,76,80
7446,2021-08-29,?,3,4,10,11,13,16,18,26,29,30,35,44,50,57,60,66,68,71,72,74,80
7447,2021-08-30,?,1,2,8,14,18,19,22,35,46,47,50,52,54,57,58,59,67,72,73,76,77
7448,2021-08-31,?,4,2,3,5,7,10,14,16,23,24,33,35,46,47,53,66,67,68,71,74,79
7449,2021-09-01,?,3,4,5,6,8,11,12,14,20,23,28,37,40,43,53,58,67,71,72,76,80
7450,2021-09-02,?,1,2,5,7,10,11,12,17,18,19,25,29,30,31,34,36,40,54,61,75,78
7451,2021-09-03,?,2,2,5,6,8,9,16,19,21,23,25,26,29,30,32,43,51,60,63,73,74
7452,2021-09-04,?,4,7,14,15,17,21,22,28,29,35,41,45,52,54,55,57,62,63,66,76,79
7453,2021-09-05,?,4,3,9,10,11,16,20,22,26,33,34,36,38,41,43,46,47,59,61,72,80
7454,2021-09-06,?,1,1,3,8,11,13,18,26,30,56,57,60,61,63,69,71,72,74,75,76,80
7455,2021-09-07,?,2,5,10,12,15,26,33,36,45,52,55,59,60,66,68,70,71,75,76,78,80
7456,2021-09-08,?,2,1,15,18,19,22,26,35,38,41,43,46,48,49,51,59,61,65,69,72,75
7457,2021-09-09,?,1,12,14,15,20,21,25,35,36,42,44,48,56,59,61,63,66,74,75,78,79
7458,2021-09-10,?,4,5,6,11,16,21,22,27,30,31,32,45,51,59,63,64,68,69,70,74,78
7459,2021-09-11,?,4,3,4,7,9,13,21,25,26,29,42,45,48,59,63,65,66,70,72,79,80
7460,2021-09-12,?,3,6,8,13,14,17,20,29,30,32,35,52,55,56,57,68,70,72,75,78,79
7461,2021-09-13,?,3,1,3,6,7,8,9,10,14,28,29,30,46,48,53,54,60,70,71,76,80
7462,2021-09-14,?,4,8,18,19,20,28,32,36,39,40,47,50,53,60,63,66,70,72,74,76,78
7463,2021-09-15,?,1,3,4,14,16,17,20,27,33,35,37,41,43,51,56,60,63,68,73,74,76
7464,2021-09-16,?,1,8,9,10,28,31,41,45,46,48,50,51,52,53,55,56,58,61,64,71,77
7465,2021-09-17,?,3,1,7,13,17,19,20,22,31,34,39,40,42,46,50,62,65,67,72,73,75
7466,2021-09-18,?,1,5,6,13,14,15,16,19,20,28,30,31,32,45,48,49,55,59,67,69,75
7467,2021-09-19,?,3,2,5,6,12,15,33,34,35,36,40,44,47,53,58,61,62,63,71,72,73
7468,2021-09-20,?,1,1,4,7,9,10,14,25,31,32,36,38,44,48,49,51,52,62,64,66,74
7469,2021-09-21,?,2,1,8,10,12,19,22,24,25,26,28,39,40,45,52,54,56,57,62,71,75
7470,2021-09-22,?,4,1,2,3,9,13,14,18,24,27,28,34,36,42,44,48,50,53,58,74,77
7471,2021-09-23,?,2,2,4,19,28,32,33,35,42,44,47,50,51,58,60,66,69,74,75,76,79
7472,2021-09-24,?,3,2,12,14,16,18,20,28,31,34,41,42,45,47,49,50,53,60,62,71,79
7473,2021-09-25,?,2,1,3,9,13,15,18,21,24,25,27,29,32,44,45,57,62,68,69,70,73
7474,2021-09-26,?,3,1,3,5,9,10,11,15,24,29,33,36,38,43,48,51,55,62,65,70,76
7475,2021-09-27,?,2,3,4,16,19,30,41,42,43,45,47,49,51,55,56,57,62,67,71,74,76
7476,2021-09-28,?,3,3,4,9,14,24,33,35,37,44,47,48,52,57,59,61,63,67,69,72,78
7477,2021-09-29,?,4,5,9,12,14,26,29,30,33,37,43,46,48,53,56,57,62,67,75,76,78
7478,2021-09-30,?,4,7,13,14,21,24,27,30,33,39,40,48,50,56,58,60,62,73,74,75,76
7479,2021-10-01,?,3,3,6,13,18,19,20,21,22,24,31,33,40,44,45,47,53,58,67,69,73
7480,2021-10-02,?,1,2,4,5,14,24,30,32,39,41,47,48,49,53,54,65,66,68,70,73,77
7481,2021-10-03,?,4,5,10,13,17,22,25,31,35,37,41,45,46,47,51,56,63,69,72,74,77
7482,2021-10-04,?,4,2,3,5,6,13,15,23,31,32,34,35,38,41,43,47,50,54,58,61,65
7483,2021-10-05,?,3,1,4,5,6,8,16,23,25,26,30,45,46,47,48,57,58,61,63,68,69
7484,2021-10-06,?,1,7,9,11,18,21,23,27,31,33,35,42,53,55,57,58,59,63,70,72,80
7485,2021-10-07,?,4,1,4,10,11,13,16,17,18,19,20,21,24,31,33,34,35,52,65,78,80
7486,2021-10-08,?,4,6,10,15,17,19,22,30,36,37,38,41,42,44,51,54,67,68,72,74,78
7487,2021-10-09,?,1,1,14,15,16,22,23,24,27,30,32,35,39,41,47,48,51,52,57,60,80
7488,2021-10-10,?,3,2,4,12,14,18,22,31,33,36,38,43,45,49,56,57,60,63,75,76,79
7489,2021-10-11,?,1,2,7,10,14,16,19,22,25,27,37,38,39,46,49,53,59,61,63,71,72
7490,2021-10-12,?,1,3,13,14,17,18,20,21,22,23,32,41,42,44,47,51,56,61,64,66,75
7491,2021-10-13,?,1,11,13,24,27,31,33,35,40,47,49,55,56,57,67,68,70,74,77,78,80
7492,2021-10-14,?,3,3,5,9,19,23,29,32,34,36,37,38,40,44,47,59,66,72,77,79,80
7493,2021-10-15,?,1,1,8,10,11,12,19,21,24,27,29,31,33,34,37,40,48,49,54,69,75
7494,2021-10-16,?,4,1,7,18,19,24,32,33,36,39,44,45,46,53,64,66,67,70,72,78,79
7495,2021-10-17,?,3,1,8,9,10,11,22,25,29,33,34,35,43,51,57,63,67,70,73,76,79
7496,2021-10-18,?,3,1,2,3,7,12,13,14,27,30,34,36,44,54,56,60,62,65,66,67,72
7497,2021-10-19,?,3,4,10,11,17,20,24,29,32,35,39,48,52,56,61,62,64,67,74,76,79
7498,2021-10-20,?,1,9,11,13,18,19,26,27,28,34,41,42,56,59,61,62,64,69,70,72,78
7499,2021-10-21,?,4,2,5,6,7,8,14,16,17,23,25,32,38,41,45,56,61,66,71,78,79
7500,2021-10-22,?,2,4,6,10,12,14,17,18,20,29,31,32,38,43,56,60,62,67,71,74,79
7501,2021-10-23,?,4,9,10,12,13,15,17,35,42,43,45,46,55,57,59,61,63,65,67,70,80
7502,2021-10-24,?,2,2,3,6,9,13,14,22,25,29,36,37,48,59,62,65,67,70,74,76,77
7503,2021-10-25,?,3,3,8,10,12,16,27,38,42,47,49,50,57,61,62,64,67,68,69,74,75
7504,2021-10-26,?,1,1,10,13,14,23,24,26,29,31,36,37,38,44,45,56,58,64,70,77,79
7505,2021-10-27,?,1,2,3,17,18,22,23,26,27,34,36,38,39,43,45,49,57,62,63,73,76
7506,2021-10-28,?,3,1,2,3,4,7,8,16,19,20,24,28,31,33,52,53,54,59,60,64,78
7507,2021-10-29,?,1,8,9,11,12,16,17,18,23,28,36,41,46,47,52,59,61,66,67,71,75
7508,2021-10-30,?,2,1,2,3,7,8,10,18,26,27,28,32,35,44,54,57,62,64,65,68,74
7509,2021-10-31,?,1,4,13,17,20,21,22,23,25,28,37,43,44,45,56,60,64,67,68,69,74
7510,2021-11-01,?,2,7,10,13,18,20,21,28,31,34,35,48,49,56,61,62,65,71,75,77,78
7511,2021-11-02,?,2,2,5,10,12,13,14,15,26,29,36,39,46,47,49,50,53,55,65,66,75
7512,2021-11-03,?,3,2,3,7,14,24,27,31,33,36,40,42,43,53,59,60,66,75,76,78,80
7513,2021-11-04,?,3,3,6,12,13,14,17,20,27,35,36,39,41,43,45,49,51,52,63,78,80
7514,2021-11-05,?,3,5,12,15,18,19,21,22,27,28,36,44,51,53,61,62,63,73,74,77,80
7515,2021-11-06,?,1,8,17,20,21,26,32,34,36,38,41,53,58,62,63,64,65,70,71,74,76
7516,2021-11-07,?,2,7,11,19,21,25,32,36,46,49,51,54,55,57,61,63,68,70,75,77,78
7517,2021-11-08,?,3,4,6,14,16,21,22,24,28,37,47,48,52,59,60,61,63,65,71,75,78
7518,2021-11-09,?,4,9,10,14,18,22,23,25,30,32,33,34,36,37,42,43,50,52,74,75,76
7519,2021-11-10,?,1,1,2,7,10,11,14,15,28,36,37,40,42,44,53,57,58,62,63,65,68
